Gene	SRR3189679	SRR3189680	SRR3189681	SRR3189682	SRR3189683	SRR3189684	SRR3189685	SRR3189686	SRR3189687	SRR3189688	SRR3189689	SRR3189690	SRR3189691	SRR3189692	SRR3189693	SRR3189694	SRR3189695	SRR3189696	SRR3189697
ENSMUSG00000019883	7.417692479539113	7.158494546403181	7.044426858765444	5.139427582176587	7.533971322971295	10.33122340764259	9.986345134048594	9.295008857580031	5.976164275345322	6.86047764691085	14.760850521968	4.005073321981238	8.151775393647611	10.928705510879182	12.22629454461275	5.566825399400445	5.735076114167163	9.551112778572897	7.94227434579898
ENSMUSG00000019897	9.626272730828012	11.819268463374096	11.268792810970409	11.717499285914252	4.713122717188244	7.732018674243642	11.00937724525104	10.29094279062531	9.72498255888859	9.00229088652521	10.340271360258036	10.902783681822068	11.362201397083323	4.618145465845669	9.167252823149008	11.430177223303378	10.589819442221666	10.871535308975163	16.408914671333203
ENSMUSG00000019907	25.75911355462215	22.963961851866237	31.17040218055417	30.762656869247746	11.103662823364514	19.40175047933799	18.36169598023868	22.814517329522168	25.263049278054737	20.77093877428935	16.503105306022086	15.26488331284036	9.674747254064334	8.554024788852695	16.759973093279296	21.34765756507101	21.938993696910373	19.31377968740817	17.63615369479706
ENSMUSG00000019920	28.57113665260502	28.49591105723961	26.331421348054228	28.794782992634637	11.281573393806948	29.517529924119515	32.70658577887452	29.308865821461044	23.92896795187924	19.04808850828369	25.332326675096787	18.93670200867504	13.814792872739831	10.624432747651776	35.34418322688687	19.876102585222647	23.3808211471862	25.263049278054737	22.033013338166363
ENSMUSG00000019923	12.201785410234049	16.827550943921466	11.24546566370834	9.643327449952878	13.851075665758536	20.305915055922537	20.097787292273143	16.013440011938144	9.355795705104558	11.904973024820968	24.942342756542622	9.807502402517908	10.398720033456431	17.139690329098535	23.530447176225405	11.56262069185195	11.521504582178837	21.58710923604369	12.709683975970414
ENSMUSG00000019935	2.2156719866692804	2.0855803281279663	1.9904545462441705	2.1327407474487603	1.8823850313070052	1.9200344311532296	4.430978872830504	9.1008290545556	15.627788208095236	10.218912145985447	5.227232393951001	3.697360117279173	4.434696888407954	5.785949277107182	5.184336768120352	1.966597555894364	2.112556062153484	2.8574298763111003	4.634307186813875
ENSMUSG00000019942	18.410853915619995	23.282552132744016	16.225391522733506	14.956179851503736	21.22443034898201	27.598442533137717	27.488226904162143	28.521270328286462	18.65669136914533	13.266403051653375	30.525207428836204	11.925100179362412	17.75773257655043	23.80437451058524	25.908008541678843	22.56635838025533	18.536053738125204	29.68057792356776	22.09925767617225
ENSMUSG00000019961	30.83951436837729	26.164639690496685	28.59558132731256	36.178288779391735	52.86678938735412	19.806686942310577	25.724962380006342	30.801333503576625	26.39059102503738	30.801333503576625	21.301454689101337	23.554666308263982	17.18787941549254	50.89458022108451	24.922831879601667	29.956154453720657	26.60285689879682	31.71855708239797	27.840791754877596
ENSMUSG00000019969	6.821631550110356	7.602824546294103	6.587221590696142	5.861325970616024	12.602411054951272	16.21849886485505	9.17882249074196	7.347960209172622	6.891978275015095	5.5468718809920015	8.747890347446997	6.210136471271106	4.988540115895938	8.745885832969355	10.295652462175436	7.046891004383806	6.9156787416562135	7.085581733616602	6.95420602037065
ENSMUSG00000019971	19.32299975727905	14.59305706370002	20.08757089715749	17.18787941549254	4.240565122219083	7.883280699346988	12.115837669299198	17.596818364392576	28.11152916397042	41.71333718668043	9.48706438763781	31.363385922393316	49.05032032605559	3.761087715212888	10.09100005153271	24.88706969011454	20.48993925019889	15.528963681877707	32.908411811654084
ENSMUSG00000019982	57.1423982507754	49.25545392697434	49.6894157237016	58.6251235036398	96.62400770958504	45.4085153713394	30.525207428836204	46.01890260802334	33.535522283152616	47.72123200495373	21.68804520922928	42.702864323184166	26.74878849565481	59.504516539219495	26.41160098736789	52.24295786103445	44.00988215491409	37.61436956683727	28.76971953244263
ENSMUSG00000019988	7.745800286516275	6.460659194964503	9.836465695749936	11.389638024333411	6.160991005635915	8.393337229198217	6.271102684546703	9.383025391419189	15.350296286393723	9.626272730828012	9.591953874664636	5.709526028895532	5.893037013615505	5.722342755924715	7.868505395396346	7.104358398243527	5.516079103979663	6.95420602037065	6.295561617654216
ENSMUSG00000019998	8.968223396138901	10.027363766136396	7.027704146860271	6.023673405019176	26.55567590870785	19.170219704255864	16.297338261365137	7.525754050030679	10.38258969500421	8.571496961194624	10.344671902210894	8.923748954808367	10.41889200815114	27.973667748959908	15.651324616621975	6.979259120946228	7.864037669770052	9.361628284154722	7.713783287114654
ENSMUSG00000020009	14.874224356741694	19.23951622894528	15.438009233117658	13.890166504556614	41.84357998961111	47.64357143317409	27.310984792939685	17.524243499587072	18.29984649534468	13.386791868384949	17.408527565474127	14.619547904158324	17.910555809514566	18.45739544295203	22.258125085096225	11.984659160062016	10.43902048321055	11.593800221298528	9.480860001122098
ENSMUSG00000020015	12.013103111665094	11.29944329582722	14.78918644014963	17.22267508417971	6.295561617654216	5.475650342800858	7.263606305910665	11.253858697876252	9.239871777225318	11.341124966884378	10.041020772168093	9.231681873573546	9.241745949042263	10.06974051241001	7.851607279118488	12.548452553872613	10.403583399664376	11.206785453233444	9.337443640071484
ENSMUSG00000020018	15.4607849272176	11.69900817201967	14.193277326934483	10.558317063513051	16.922020890432883	7.027704146860271	10.94300505642468	9.86052654193265	11.405195850265908	22.382789482327016	5.279875110633882	18.66744348351092	19.899392579629943	18.440138836575336	9.39178109390454	15.77460530340108	10.448747167823374	11.362201397083323	20.392669601429787
ENSMUSG00000020022	21.81776647995578	25.57382716191247	24.55758602762162	22.284575245076045	5.381018424356602	16.31933570964555	24.57436905513654	28.59558132731256	30.40293947283942	28.521270328286462	25.86603818870336	26.68434739784866	32.59270805583893	6.930363816131182	23.76984712858346	30.72806346857145	27.378001319110474	28.844003075716284	35.14985356995244
ENSMUSG00000020027	4.247535234709154	3.705810832629817	3.750855248221429	3.9793241425000576	9.147652287979511	15.432878966439938	46.2991586349262	37.100549289356046	37.9476430072886	44.99935702239663	28.132987553478948	48.33884822683345	41.514806895812704	36.47009345636471	51.43253527346901	34.99713473993133	49.78312033421553	34.208847164057815	44.28342011689311
ENSMUSG00000020038	3.733101100776167	3.5594675946107888	4.869255271265873	5.899483133744597	25.332326675096787	5.09498149288893	7.008003983701606	3.433585231028488	2.8260036367800567	5.63278253440683	6.022792604584	3.622119520022183	7.5837269056616545	19.806686942310577	3.5047131291385973	3.9742846136769785	3.516127135009796	3.7426138366755257	8.09277643847475
ENSMUSG00000020048	53.55312533514952	60.90570028456784	50.07992390772958	34.99713473993133	75.05009180027781	90.30548557722392	72.31312661083919	58.36683596124004	40.41802464534612	47.27601734086652	49.15634383620947	22.591125372006964	15.656633068728896	46.52376194091281	70.15718365910799	49.97369307363541	56.1055777177554	60.55570173928828	57.1423982507754
ENSMUSG00000020056	9.967702931114248	8.051023490172735	9.84622802674994	13.860260531745922	5.09710590873523	7.453416571739966	8.303583302151399	10.989795684411014	16.99049549312133	12.484639222864253	11.073645484954149	8.988863301945534	17.209319466151754	5.640928181149957	9.387510472981798	10.393690486395602	8.284747120335151	11.143591607526355	14.111270859164344
ENSMUSG00000020074	25.04392353177188	19.32299975727905	27.63956360672318	28.59558132731256	15.656633068728896	20.781282522761	21.75130570050957	22.40705872976655	26.72904119524883	43.20748646601365	20.063919603262377	30.525207428836204	17.060442421085746	12.067425202164388	16.66292747316258	27.33217129566953	23.5157272860008	24.444203908248628	33.713278484297206
ENSMUSG00000020075	20.579418507276436	22.3572768113759	23.126497930906694	13.567389342659071	26.769719431693968	14.564126922315056	20.402926362267596	18.27564042493817	12.234104132904443	25.24607659780783	13.23197048485346	24.870513463343777	13.606505434593291	27.171437089404527	18.69630443507411	24.71827769786755	23.21388839314589	22.920715240468034	24.12834274028691
ENSMUSG00000020076	11.494525843011369	10.112614489521087	13.156402455806065	14.33635951105226	11.606359486658656	9.134027348243562	9.497178564886308	11.323654518079046	12.2301993387586	17.806577662315433	8.393337229198217	13.391153907351049	16.452674981797706	10.532946446878723	8.778926587118528	11.90166622382856	10.667429002177972	10.68419627897941	13.985209910971946
ENSMUSG00000020077	65.31790308239431	66.43621786550196	61.26850544518943	65.12565053005035	69.90718924748792	73.59623431973463	56.62875593827213	70.40876121386346	61.44581498600391	64.11125140634462	68.30942933162754	52.36661339013612	57.1423982507754	52.967661245412174	55.345219433375874	65.98819209393385	62.940349758482206	70.40876121386346	66.22807691300444
ENSMUSG00000020078	6.752765668557399	8.514759760777515	7.153765337652818	5.785949277107182	11.802321414398014	22.382789482327016	13.532395456628263	10.062911511223083	7.424223612887964	6.53189750899478	13.256585528801072	5.548506316374755	9.97234744716723	10.119636034185344	17.474698210352628	6.570529133677852	7.60426828471166	12.832902623470986	7.332936658200543
ENSMUSG00000020088	13.18669089953489	11.11952526726488	9.353811051564668	9.927614231430429	18.138421973516728	22.935924942473157	16.99742458955401	13.378264050953074	12.274318862245696	9.090929823092546	19.170219704255864	10.213788755309611	16.133660820616385	18.2498274286358	18.259314813491404	12.653414591571911	11.064742287073296	17.253773155422866	10.77803194264673
ENSMUSG00000020089	12.507541940830755	15.074690052111496	10.459050979610868	8.302167093024089	10.293297626400363	11.03225898571425	15.986332674749242	11.793137764640026	10.92615817884238	12.247702342996067	13.890166504556614	10.95470661698024	14.376706583969362	16.783097717827477	18.27564042493817	13.55481130200856	12.51580866640175	16.496477973214855	14.498034457126405
ENSMUSG00000020090	7.638072419766042	7.619388903121853	9.865208846291896	5.778991622253207	1.2091673023168503	4.967556144967196	6.183720916924607	9.223911005777191	12.698394463680092	14.543408101263957	5.278305912549688	25.093192132051	36.23163782867079	1.2950280408597936	5.216105252145944	13.567389342659071	11.23938757819172	6.942693636571434	11.877613071518882
ENSMUSG00000020091	18.767525759557056	22.004063979066885	22.004063979066885	15.72322852946373	27.244162731211837	12.903501137864128	16.388238311953117	16.54328492028114	11.494525843011369	15.857726265119616	10.644507570783665	28.86596561214401	9.986345134048594	25.77608798700296	16.699657418201763	25.42301608223171	29.807702441353563	19.258761118700495	17.209319466151754
ENSMUSG00000020101	6.2119928830889375	6.639886543490471	4.039959880344298	3.903408992523487	42.3114223372996	31.850250339910403	8.389769016858656	8.769529465037309	6.193403070076876	5.062069169355253	7.481603062180664	6.603684911173808	7.19839818406249	16.166316076839063	8.673904211108534	4.486179391584617	5.187900100084907	4.918961952357717	4.58117871613539
ENSMUSG00000020114	11.767189548468597	13.020169029728432	11.928714154046911	12.556930414043922	24.502998152599623	9.335382717956918	11.559667989428622	10.820879081844822	11.82853611806189	12.000351674615931	7.892077164564697	9.269581604106488	7.904374816129235	26.164639690496685	11.831962870638751	12.01964114070444	12.304520185112862	13.890166504556614	14.863524092982724
ENSMUSG00000020120	17.291368292926474	14.161639537263866	19.46068834627131	15.019519173887105	10.236228696909157	9.778979654704605	18.164912027337103	11.708209088834211	16.277386445333757	15.139928393403672	9.731535355087068	19.75804192303288	14.869033079843344	25.65302976184248	19.887819931100825	9.747571270851072	8.128294963122968	8.851700491524362	10.429203491815295
ENSMUSG00000020124	17.77442238233968	19.46068834627131	23.675377525436247	20.392669601429787	11.994294964487304	15.673502687734524	16.31933570964555	16.856037161331514	14.026098598492563	16.915275801528054	17.68153967348754	13.885920419060382	7.83609833684567	11.250880281831147	13.664485610896838	18.17338867817798	14.869033079843344	18.114606762976937	19.05614410041273
ENSMUSG00000020125	69.24911632429642	111.30161458210289	53.69071205525313	35.60228479572345	135.64254809215925	165.21879038448458	95.27779160994892	127.06779935637286	60.55570173928828	59.67490401153583	78.28517732868085	53.843353794571854	50.89458022108451	22.681169828793397	53.69071205525313	52.61979194620805	57.016860618869714	54.92709338790984	41.45214573543892
ENSMUSG00000020130	13.4182524842758	14.569016061121282	11.645134964736725	12.886896029375048	15.627788208095236	22.890862738567	16.915275801528054	17.991027821904176	12.616733518920215	8.264394246905301	18.93670200867504	12.56550867460744	10.67337135569568	12.770791877121413	22.23119107482672	14.41490174657197	12.653414591571911	15.92779784986329	18.61113755838029
ENSMUSG00000020132	10.639359699516952	9.703951350045434	9.809539115471813	9.97234744716723	17.459047979831812	8.487642485183416	8.398671888402529	9.873238106173808	11.09502682309504	12.14215623262136	6.07413118027089	13.353794694769308	11.46405543215447	12.498778339360358	7.804557325224063	13.114214708060487	13.536727598261985	10.834540508213578	11.757898283051713
ENSMUSG00000020137	9.786128880841586	8.261104339543573	10.349565840297782	13.23197048485346	4.371164306613358	5.279875110633882	6.570529133677852	6.844925048121103	10.576327999084969	8.857671897860712	6.065014763639658	8.610416560221292	5.030727612576725	4.189940509820142	5.096388365779634	6.994322703891986	6.822803326156443	6.861568805526752	5.133040975565677
ENSMUSG00000020143	22.976558801021955	24.609665046286285	24.48277596091651	23.48265156682406	26.433492939991247	23.945128824629396	22.5190419840452	22.047105971617317	16.72544664727099	16.107661444138742	19.249309243638592	11.80842545249988	5.430988560370485	29.25926182894113	26.79522330094824	13.659904506507576	22.920715240468034	23.14312583695385	13.395593663505412
ENSMUSG00000020149	15.74046803779091	13.885920419060382	14.41490174657197	14.314551545017094	25.36655321407131	13.903650409126197	15.715312761314994	13.702384469884016	14.111270859164344	19.26883067875826	8.679019512596525	17.96628104199985	21.92486024249334	24.444203908248628	15.567395376325004	18.24049185293688	15.87652010941509	17.3930508800384	20.18190736994401
ENSMUSG00000020152	59.07915005179509	57.26806778673924	60.55570173928828	60.22416435741168	50.41221158672688	55.345219433375874	53.843353794571854	55.05014804562654	54.78935433816034	59.29531163761359	43.79469002420997	57.26806778673924	42.702864323184166	43.47478585415988	59.67490401153583	58.21238122553328	59.84529148385218	60.39730304774038	51.87432375640641
ENSMUSG00000020153	20.66455635138396	26.50171457236062	19.899392579629943	18.088625313859104	7.825913165443898	19.31377968740817	22.875993027767315	25.82730877102175	25.093192132051	15.16752906959428	27.840791754877596	29.179264698441	26.18523292167175	8.641391342172941	21.37309050626936	29.85964056514191	31.201666523868766	25.45812213376057	20.11805315183552
ENSMUSG00000020156	10.82899432586708	9.495057632581156	11.62250136391734	13.05606488411162	6.042095383733227	5.869204434763522	7.0289410153361445	9.281565115655392	12.19845088868572	17.41553987364005	7.206914994778833	16.732179739553786	14.44352163269063	5.584569141365103	6.250875417734767	11.708209088834211	10.710553098216096	8.48395715986235	12.077084055357922
ENSMUSG00000020160	31.56234527132253	28.42693894321247	31.33215274121141	37.56103644112929	4.204384700427038	6.583008278749557	14.755022720629745	20.72040281414762	19.796850498476527	21.68804520922928	25.724962380006342	14.743777941155551	8.428987074213836	11.03225898571425	17.18787941549254	21.713407956136983	21.13866686779813	20.245493027263688	15.735069016551371
ENSMUSG00000020163	30.26070237558333	28.920985453394582	28.018886598964837	29.20537257246844	8.650171687598323	19.81681714707392	26.528062993617013	33.289373670522295	41.71333718668043	32.55296357262636	29.70481421012814	33.09557228440042	37.100549289356046	9.051819675956091	23.159412316589485	35.14985356995244	31.29984336819401	30.83951436837729	45.834816021795625
ENSMUSG00000020166	8.415903416585412	9.960379964443671	9.752253775358035	8.70538629097267	16.72544664727099	19.4311144553386	14.478519995186875	10.007827572467864	7.5583680625868785	9.3010941585512	13.960010264721417	6.566266537488263	6.27807002166546	17.75773257655043	17.18065252608207	8.084745579214587	9.686378207997071	10.36467593272035	8.839071049092604
ENSMUSG00000020167	8.883215499397137	11.88440047344871	11.5965957263021	8.195277592565956	11.528164960493328	6.669415826630903	9.215814098443964	7.994878474241879	6.107044440957524	8.229495289043706	5.842145326223685	15.104834193896693	10.68419627897941	13.12250074581085	7.036045375919935	11.631939634795296	12.862051318976926	8.762504952135748	6.777454113679398
ENSMUSG00000020180	32.162283561019855	32.083585722016906	32.55296357262636	24.14592914016064	14.161639537263866	24.22322357848173	33.01960910793977	34.382007135852334	33.289373670522295	30.525207428836204	32.7387581854508	34.032496520686976	33.60207509762984	15.373019596660177	31.88182136222989	37.71223963753393	36.41992520698757	36.78722400775024	45.06535221457846
ENSMUSG00000020189	22.53794223774933	15.82612714687418	21.264570294085296	22.681169828793397	19.899392579629943	11.35033121259714	11.744952331377046	15.787294292302406	16.685539207199362	22.073511421523303	9.902354470948383	13.024296978867737	12.036550739868275	17.596818364392576	13.452745011356052	18.2498274286358	16.146562102026163	19.4311144553386	17.566904061875732
ENSMUSG00000020190	21.016784908249985	25.125880334091683	26.29163629375777	16.000654699142178	25.027898158882927	11.57207931231586	16.459682696455147	17.846613995919494	12.687225254384764	17.3854776524391	13.395593663505412	26.72904119524883	11.371819266986767	23.5869855452419	16.783097717827477	27.00068858245999	30.26070237558333	19.62173757117686	14.598258446309192
ENSMUSG00000020196	13.48439880538758	10.881697937252223	9.482887302180538	14.386353520007644	20.10766660703025	20.77093877428935	13.711989086223046	8.679019512596525	9.412934404424622	8.391553123028435	9.84622802674994	9.688446557282564	5.040231806446922	17.113075005833508	12.353042567003383	8.700109532028803	11.43338572059342	8.027239776730323	6.995428423421389
ENSMUSG00000020211	6.7308207988203	8.784138366596757	7.125918700488522	5.265612964824049	16.834385315941724	8.591734727013797	11.19135575805088	7.2898044212442255	4.69648741686818	5.991137089252886	6.791199063145114	11.442105984856596	7.129478943984897	14.938104426581724	7.821036298584707	9.430080330473364	10.755981271958468	7.7986230457711905	4.970883145449687
ENSMUSG00000020219	18.65669136914533	20.821117724798395	16.53586826883337	15.438009233117658	7.917796243762055	15.521323752971094	22.06032073792881	21.828972458111373	23.19972330572752	18.138421973516728	21.794587230482936	18.902374463338703	24.97658280959353	8.632601967885229	18.946964335400697	24.020684363459644	22.086384548847725	24.826662258916706	20.424734335294087
ENSMUSG00000020224	20.72040281414762	18.686777804626992	20.604854138615917	15.689745840637546	8.552236727769516	11.908416798417925	17.92633085189766	20.213340918234472	21.151186404407845	22.435164150054824	19.1344930782244	21.76471761902485	22.435164150054824	10.033796579569458	14.3714481124694	20.59207800345727	19.603666263485223	20.402926362267596	27.100814563947974
ENSMUSG00000020225	22.23119107482672	20.413273401487466	19.630632691663035	21.659895210520325	8.032033145286576	17.99931013234367	16.08780030440112	21.976590853322744	21.73804845827324	17.8747844963586	19.630632691663035	20.01182037318644	16.66292747316258	7.994878474241879	18.787935082285703	23.19972330572752	20.567180846883804	21.85246621720148	14.259401173509092
ENSMUSG00000020238	8.568285456824324	11.278593255711227	6.815514790165235	7.65739623213631	28.449490304249352	12.430284324783871	10.794801711536888	8.222810098973882	6.209166985866067	5.302693077522376	8.846452891312577	9.0791199880565	5.378691052004121	16.425254002275953	8.482057705639502	8.560791709723594	10.144845200469891	10.083955914874249	3.7426138366755257
ENSMUSG00000020248	9.305045466452183	13.024296978867737	8.818767942609048	8.36800514347205	7.689688598020392	12.755909351876204	12.785118403440327	14.101345164449944	6.402322142262194	6.667294729506079	15.098605530894552	6.412449907966318	7.868505395396346	8.972046968144166	14.967787908965173	7.9747913246975966	11.01236172104466	17.195106304903007	10.715781320535832
ENSMUSG00000020250	11.855249570466835	12.459650774634676	14.816700314356812	10.342484706513664	13.650636480749702	8.437743635465935	11.27244113022758	12.06400126958934	11.04655945941273	16.18608404115677	9.09869089732072	17.822224676930745	14.95063394173929	15.960010460172708	10.74017087998897	16.77525270819234	14.603553559233704	14.41490174657197	15.019519173887105
ENSMUSG00000020253	4.192579140974277	4.606077452024279	4.727984169022377	4.171291391813051	11.66124194906401	5.128765023848411	7.692499407808086	5.5806360977795055	10.076751114585008	4.724044177065943	4.824694176145744	6.019179105068762	6.19046801320905	13.310082187477656	6.752765668557399	4.118054890886349	4.828475137229882	4.539194979112845	5.12229470157759
ENSMUSG00000020255	38.82904337716031	33.09557228440042	39.22673139285408	46.908188220090295	38.26445612312222	34.34665112688703	34.49296718380056	37.9476430072886	38.10891800683426	40.903691351362966	33.93647376354051	29.68057792356776	20.567180846883804	37.39754647836526	35.60228479572345	39.22673139285408	41.71333718668043	41.64683188132476	35.34418322688687
ENSMUSG00000020257	11.000776193547424	10.43902048321055	10.718366978615745	9.27559211050582	24.240364551442056	7.050538575170153	9.793170733226432	10.349565840297782	9.134027348243562	14.202279386004266	8.522524791647868	16.452674981797706	12.870389702236697	24.903625916885304	9.713096889448448	13.941764618467923	13.209920832764508	11.751579796175918	13.851075665758536
ENSMUSG00000020261	4.489600248719011	4.724044177065943	4.507067370570812	4.400594909056188	15.173052205499708	7.602824546294103	5.252032108333409	5.205939617327836	4.943444578416885	5.516079103979663	5.400735177060444	6.238118340849255	3.669844831484383	7.055409263564636	5.059932515304208	4.824694176145744	6.392150680594214	4.526847399728752	4.549098513422543
ENSMUSG00000020265	26.29163629375777	30.964656229058868	20.55494318649118	21.911493825704117	24.806215895510807	38.002199131666586	34.242618847808416	26.22769423393254	17.451880504959078	14.478519995186875	26.79522330094824	14.14721100517191	13.761066030045065	29.444699998373395	36.612946499259166	22.033013338166363	20.449510757559143	26.06861426645983	14.538452244097396
ENSMUSG00000020267	49.51258048197669	47.64357143317409	47.98024834252743	49.87840670392548	21.486896442733038	37.76034771440396	46.20906701552405	53.69071205525313	60.39730304774038	50.18853355290887	63.37625996214772	56.76237887079675	45.22026191181592	25.384180756091837	46.60172328302561	56.23676071889198	53.98679633769228	50.89458022108451	52.967661245412174
ENSMUSG00000020271	6.4822855821146455	7.334347927392774	7.425515482578124	5.8585946602237815	17.12182449318387	6.782961096303191	5.907486636429143	7.438856214182631	6.238118340849255	10.310585019009434	5.283705862662111	10.264101365350562	9.823341248967246	13.79769244442247	6.79712908724221	7.57189671978132	9.0252852077839	7.570514864803482	9.82957853549348
ENSMUSG00000020277	9.831702990228983	12.090794248656572	10.003634329479231	7.001159440071117	13.13870506202825	21.68804520922928	14.390510388895336	10.426656270524452	8.007088682417166	8.918152794940742	20.97456925093108	11.41447461992153	7.3211527241391	16.834385315941724	20.276127774777752	11.341124966884378	12.05368851791241	12.81225607373271	10.196716110262784
ENSMUSG00000020290	18.49267505943563	14.685786532924864	17.982753133982524	18.18186532901893	46.20906701552405	19.074444481511023	18.536053738125204	19.359638480698287	17.766073255181436	25.844726938702703	14.399724091010674	14.614245146769187	19.727014098216447	47.79889257673338	22.591125372006964	21.312248101552044	18.51023757741943	22.2984711521663	20.053571736054224
ENSMUSG00000020315	38.40769701988111	33.21811976346358	39.64598160923597	40.41802464534612	23.754556722163635	25.04392353177188	32.24793253182526	35.112388283647064	31.654359213429515	39.29081769005589	26.74878849565481	27.799376994112382	11.179070444746475	24.320738434616736	28.337705095680043	33.89884302087438	37.61436956683727	35.4287684131037	28.018886598964837
ENSMUSG00000020321	41.90276393055265	45.49468506096146	37.45267908307913	39.826014462772	25.9868649509836	47.79889257673338	48.54300490097432	50.299350763906986	32.4024724306592	29.13062607344472	62.09376269538638	21.37309050626936	21.659895210520325	33.860523573722546	51.65377413912172	37.45267908307913	40.46991072405674	47.55294221052919	39.510874049957415
ENSMUSG00000020323	9.581398837525256	13.248063545181504	6.161888295464555	7.133615153573532	13.214475141019411	23.70791337246805	17.806577662315433	21.911493825704117	18.345144594786504	14.908555979016093	18.29170738654066	15.410357249047433	24.352230692944147	9.495057632581156	16.942708618969654	13.528018391157286	17.6519497486814	15.178478850522342	20.800401140931744
ENSMUSG00000020326	10.92615817884238	8.520674982377683	9.548887286120998	9.9653428036493	16.43900790823659	10.426656270524452	9.602469684312092	7.853174839805742	10.613976441533415	9.880292084084708	7.446706848053658	6.325653333895945	13.439697722740162	14.294456390282772	11.14055403885942	7.436272735538233	7.245803403720297	10.84980784310143	11.197622219571889
ENSMUSG00000020328	11.80842545249988	12.426841426581952	10.408386684562782	13.5410597398957	12.05704711505336	14.2780064992214	16.648593377926176	14.28365387478176	15.916326865167044	10.698010721246062	20.22390413428186	10.07440873703155	15.04671959720962	12.262778460556031	14.498034457126405	11.061989670601626	11.405195850265908	17.77442238233968	8.973905573654605
ENSMUSG00000020340	20.37375594981616	24.12834274028691	25.05993652152242	16.915275801528054	19.012520724987723	16.635617783455835	20.544425518203333	21.598349419238648	17.067579969248747	20.6758648344954	14.365629526163454	24.16156327771811	10.251005590936384	24.88706969011454	21.990307520584743	26.22769423393254	26.82072717020251	23.22806659971893	17.6519497486814
ENSMUSG00000020346	18.484010329643024	20.46290491411186	20.344463809059636	15.467471508567051	22.920715240468034	27.75481012596561	19.569557338974903	15.454615854059057	14.233690955279066	13.575182419438391	25.05993652152242	19.11359564317374	15.438009233117658	24.751958390463518	26.47856148719743	16.312963247601914	20.22390413428186	16.72544664727099	12.006531252423406
ENSMUSG00000020349	20.832047614209134	17.974517087991188	20.449510757559143	17.798948482353566	42.77313285741971	10.989795684411014	16.113823877112758	19.81681714707392	21.125736726795694	25.8098906033408	13.77454211891821	23.19972330572752	28.314189046081307	48.33884822683345	15.36708769725125	24.320738434616736	22.21742755874868	20.12889927944106	26.331421348054228
ENSMUSG00000020358	34.895029656418274	36.612946499259166	39.88460831415407	26.06861426645983	44.67112478957722	17.541230097109143	31.88182136222989	35.47239140471683	28.521270328286462	33.01960910793977	16.93513844804045	39.10694825710323	30.26070237558333	49.78312033421553	26.55567590870785	46.2991586349262	42.43848217569391	35.77981372399633	45.74107296429269
ENSMUSG00000020359	9.32507585518688	7.355678475339985	10.530243962200991	8.514759760777515	4.79173334556249	7.001159440071117	9.180791750713803	8.459619368863438	8.857671897860712	26.29163629375777	8.175783025182618	11.034907271390123	24.191122244118706	5.071971167190746	7.268586266567455	13.30186320525844	8.45111638697537	8.910911090099194	14.927351957289446
ENSMUSG00000020361	13.49743918433014	11.960914687847476	16.166316076839063	12.000351674615931	33.5001905379319	11.895258717306644	17.8664513828161	13.659904506507576	9.52605233818079	13.784311258593329	12.334893527372149	9.897553912416033	8.397012233263425	37.100549289356046	14.800061686125566	15.156455380863315	13.361967232252614	19.187853390025253	18.863082719851505
ENSMUSG00000020362	18.815732000660404	17.074709190688864	21.422218847823032	25.514553605554607	23.80437451058524	9.733709866188253	16.732179739553786	17.99931013234367	15.129078079093826	23.76984712858346	12.751667551236077	15.253584927371485	11.559667989428622	24.942342756542622	15.247943145311703	21.88635065028355	19.34062290235682	21.001738573623093	20.604854138615917
ENSMUSG00000020368	54.6425241290239	57.016860618869714	51.76410827709788	49.5959342437837	86.10476819244401	83.17118502039972	61.8756860512601	48.84757475354713	42.07812856404694	60.55570173928828	48.656329387843655	59.67490401153583	66.22807691300444	73.06776648413802	61.26850544518943	54.6425241290239	56.23676071889198	53.843353794571854	46.20906701552405
ENSMUSG00000020372	93.41751244614802	82.40365298918253	91.7654391420111	86.65067823335666	70.40876121386346	67.82814280808662	80.43802831054145	87.19658827426474	94.02977941086064	117.35941993299302	84.38204367700591	118.55524979348012	153.76547705729288	83.99158782965917	78.94061214204751	111.30161458210289	91.27177449893524	87.19658827426474	98.1700732839922
ENSMUSG00000020376	15.640235918221128	12.56550867460744	17.37815605529424	16.59549145667875	14.712265297662542	6.7094097490344895	9.26149625642471	14.691462373810529	19.34062290235682	26.22769423393254	8.435921869356857	22.72475700748371	29.37044791116503	17.081837916267958	8.564724207091583	20.3543909399555	16.284218437636603	12.649758126123498	21.75130570050957
ENSMUSG00000020380	22.01839921726968	20.276127774777752	23.03189277157241	15.910324818470476	8.454351332962688	17.490257927987376	22.461576800205904	22.24469382515518	19.46954818058937	22.258125085096225	17.045981639309012	19.187853390025253	10.240750729482762	8.244301355255585	20.534068784235348	20.534068784235348	19.856029294038574	20.854283288738166	24.005366572040128
ENSMUSG00000020385	13.505752392433385	10.802387089157046	13.09016985732634	18.93670200867504	15.194678233162326	12.073408642859675	10.31564965445225	12.319984536859028	14.119987562618638	13.20592907114819	12.353042567003383	7.785675811758337	6.861568805526752	10.264101365350562	9.18276657482162	7.95290179106751	9.423837730271028	8.500973861129212	9.519690703054556
